survey_year,stratum,survey_species,estimate,standard_error
1989,20,SWAN,7016,6465
1989,21,AGWT,15432,5979
1989,21,AMCO,29300,17135
1989,21,AMWI,34327,10594
1989,21,BUFF,29446,7861
1989,21,BWTE,35406,13980
1989,21,CAGO,13953,13953
1989,21,CANV,3895,2896
1989,21,GOLD,3870,2006
1989,21,MALL,140633,32748
1989,21,MERG,29390,10927
1989,21,NOPI,572,575
1989,21,NSHO,749,745
1989,21,REDH,1001,709
1989,21,RNDU,26281,7567
1989,21,RUDU,637,633
1989,21,SCAU,92298,19965
1989,22,AGWT,19569,5904
1989,22,AMCO,47573,23450
1989,22,AMWI,38948,12636
1989,22,BUFF,17783,6164
1989,22,BWTE,126793,48557
1989,22,CAGO,13136,13136
1989,22,CANV,8208,4806
1989,22,GADW,6653,3374
1989,22,GOLD,7026,3732
1989,22,MALL,149730,28740
1989,22,MERG,15510,6335
1989,22,NOPI,1297,1266
1989,22,NSHO,8503,3810
1989,22,REDH,1135,826
1989,22,RNDU,31027,6838
1989,22,RUDU,5060,2598
1989,22,SCAU,69815,30465
1989,23,AGWT,26828,7667
1989,23,AMCO,42657,42657
1989,23,AMWI,72467,18244
1989,23,BUFF,53139,14344
1989,23,BWTE,70072,36939
1989,23,CAGO,38228,38228
1989,23,GOLD,3268,3307
1989,23,MALL,136382,28514
1989,23,MERG,55118,18935
1989,23,NSHO,1582,1550
1989,23,RNDU,41235,13035
1989,23,SCAU,73011,17566
1989,24,AGWT,58050,15323
1989,24,AMCO,10397,7660
1989,24,AMWI,141484,40242
1989,24,BUFF,31071,8834
1989,24,BWTE,48798,27386
1989,24,CAGO,49753,49753
1989,24,CANV,2454,2523
1989,24,GADW,1916,1312
1989,24,GOLD,26742,16129
1989,24,MALL,412337,116774
1989,24,MERG,76165,25071
1989,24,NOPI,5883,2748
1989,24,NSHO,5509,5665
1989,24,RNDU,82494,18853
1989,24,SCAU,92020,26421
1989,25,AGWT,3449,1350
1989,25,AMCO,69638,30838
1989,25,AMWI,31272,7731
1989,25,BUFF,3351,1282
1989,25,BWTE,138113,38295
1989,25,CAGO,11761,11761
1989,25,CANV,19933,7193
1989,25,GADW,9194,2492
1989,25,GOLD,5041,2513
1989,25,MALL,76966,19152
1989,25,MERG,5935,2208
1989,25,NOPI,2792,1339
1989,25,NSHO,23183,11056
1989,25,REDH,5793,1953
1989,25,RNDU,18118,7301
1989,25,RUDU,6570,4549
1989,25,SCAU,12897,5286
1989,26,AGWT,74539,17934
1989,26,AMCO,248198,96553
1989,26,AMWI,59476,14394
1989,26,BUFF,31594,9239
1989,26,BWTE,274275,44086
1989,26,CAGO,23142,23142
1989,26,CANV,28390,5935
1989,26,GADW,182797,38331
1989,26,GOLD,14577,4755
1989,26,MALL,383321,53055
1989,26,MERG,5047,3871
1989,26,NOPI,66656,17914
1989,26,NSHO,133204,24021
1989,26,POND,273985,41025
1989,26,REDH,77484,22935
1989,26,RNDU,31221,7196
1989,26,RUDU,61549,22797
1989,26,SCAU,122921,34432
1989,27,AGWT,9125,2572
1989,27,AMCO,16657,8870
1989,27,AMWI,10728,1980
1989,27,BUFF,469,462
1989,27,BWTE,74822,14709
1989,27,CAGO,9007,9007
1989,27,CANV,3470,1159
1989,27,GADW,26946,6140
1989,27,MALL,73562,11132
1989,27,NOPI,77219,22931
1989,27,NSHO,33540,17235
1989,27,POND,111181,26778
1989,27,REDH,9959,5526
1989,27,RNDU,4160,3090
1989,27,RUDU,2367,1589
1989,27,SCAU,14386,7130
1989,28,AGWT,5036,1226
1989,28,AMCO,698,510
1989,28,AMWI,15530,10093
1989,28,BWTE,49139,13823
1989,28,CAGO,30632,30632
1989,28,CANV,3560,2257
1989,28,GADW,21067,7324
1989,28,MALL,63498,10645
1989,28,MERG,605,605
1989,28,NOPI,92317,38219
1989,28,NSHO,31919,9625
1989,28,POND,57836,7414
1989,28,REDH,5989,2324
1989,28,RNDU,5855,4942
1989,28,SCAU,9139,3867
1989,29,AGWT,17349,12626
1989,29,AMCO,83979,72863
1989,29,AMWI,10198,4675
1989,29,BUFF,446,439
1989,29,BWTE,19916,6054
1989,29,CAGO,16482,16482
1989,29,CANV,1237,814
1989,29,GADW,19354,8751
1989,29,GOLD,1510,1486
1989,29,MALL,65493,13586
1989,29,MERG,2941,2065
1989,29,NOPI,77446,33757
1989,29,NSHO,29271,10837
1989,29,POND,105858,38627
1989,29,REDH,3156,1951
1989,29,RNDU,5273,3575
1989,29,RUDU,1688,1149
1989,29,SCAU,11511,4208
1989,30,AGWT,41695,15151
1989,30,AMCO,187180,64036
1989,30,AMWI,61429,20885
1989,30,BUFF,10108,5132
1989,30,BWTE,158862,70367
1989,30,CAGO,15105,15105
1989,30,CANV,38425,12191
1989,30,GADW,106392,33756
1989,30,GOLD,9472,6793
1989,30,MALL,254775,53571
1989,30,MERG,1537,1140
1989,30,NOPI,32092,16761
1989,30,NSHO,71853,22655
1989,30,POND,208088,33589
1989,30,REDH,83092,20257
1989,30,RNDU,6616,4017
1989,30,RUDU,21511,13786
1989,30,SCAU,115923,43233
1989,31,AGWT,39124,15342
1989,31,AMCO,23642,10619
1989,31,AMWI,32358,12547
1989,31,BUFF,4573,1512
1989,31,BWTE,122415,63522
1989,31,CAGO,75325,75325
1989,31,CANV,21688,6882
1989,31,GADW,93549,33599
1989,31,GOLD,9999,5882
1989,31,MALL,258608,62925
1989,31,NOPI,42655,19857
1989,31,NSHO,46858,18257
1989,31,POND,220599,33846
1989,31,REDH,20049,6613
1989,31,RNDU,998,1016
1989,31,RUDU,34210,26517
1989,31,SCAU,56079,19889
1989,32,AGWT,19533,5729
1989,32,AMCO,37671,16049
1989,32,AMWI,61946,11599
1989,32,BUFF,230,230
1989,32,BWTE,187096,77408
1989,32,CAGO,28620,28620
1989,32,CANV,7369,1919
1989,32,GADW,128863,35954
1989,32,MALL,228628,43297
1989,32,MERG,840,836
1989,32,NOPI,192046,99761
1989,32,NSHO,95524,31201
1989,32,POND,222911,30289
1989,32,REDH,23177,6171
1989,32,RUDU,12291,6246
1989,32,SCAU,18124,4691
1989,33,AMCO,8422,8422
1989,33,AMWI,13479,3081
1989,33,BWTE,14902,6977
1989,33,CAGO,12550,12550
1989,33,CANV,1867,1078
1989,33,GADW,17792,6653
1989,33,MALL,47979,8141
1989,33,MERG,798,782
1989,33,NOPI,76829,33210
1989,33,NSHO,11295,4006
1989,33,POND,71109,10795
1989,33,REDH,5356,3181
1989,33,SCAU,2355,1939
1989,34,AGWT,6850,2456
1989,34,AMCO,5372,3608
1989,34,AMWI,8870,2919
1989,34,BUFF,3244,1279
1989,34,BWTE,42390,13992
1989,34,CAGO,23026,23026
1989,34,CANV,4504,795
1989,34,GADW,27503,8809
1989,34,MALL,96449,16976
1989,34,MERG,475,483
1989,34,NOPI,6413,2243
1989,34,NSHO,7489,2159
1989,34,POND,63931,9058
1989,34,REDH,3760,1910
1989,34,RNDU,1006,628
1989,34,RUDU,12110,12428
1989,34,SCAU,5504,2065
1989,35,AGWT,8272,3589
1989,35,AMCO,13881,13146
1989,35,AMWI,3321,875
1989,35,BUFF,3725,3124
1989,35,BWTE,52773,16097
1989,35,CAGO,7543,7543
1989,35,CANV,7662,3629
1989,35,GADW,13836,4732
1989,35,GOLD,700,670
1989,35,MALL,65276,15765
1989,35,NOPI,13681,5267
1989,35,NSHO,10750,5086
1989,35,POND,73088,13794
1989,35,REDH,2346,1461
1989,35,SCAU,10128,8908
1989,36,AGWT,4089,2424
1989,36,AMCO,7744,5346
1989,36,AMWI,2417,764
1989,36,BUFF,3253,2215
1989,36,BWTE,11349,3339
1989,36,CAGO,6760,6760
1989,36,CANV,627,226
1989,36,GADW,788,482
1989,36,GOLD,7337,2712
1989,36,MALL,13383,2086
1989,36,MERG,11611,9618
1989,36,NOPI,335,384
1989,36,NSHO,1707,1146
1989,36,POND,36639,4993
1989,36,REDH,1229,572
1989,36,RNDU,946,583
1989,36,RUDU,2760,2581
1989,36,SCAU,6898,3490
1989,37,AGWT,13734,3824
1989,37,AMCO,39357,20710
1989,37,AMWI,8119,3132
1989,37,BUFF,14205,7434
1989,37,BWTE,48517,13248
1989,37,CAGO,75112,75112
1989,37,CANV,8428,2761
1989,37,GADW,22762,7433
1989,37,GOLD,4929,2377
1989,37,MALL,85111,13318
1989,37,MERG,6400,4481
1989,37,NOPI,900,640
1989,37,NSHO,13759,5071
1989,37,POND,99091,13322
1989,37,REDH,8259,3113
1989,37,RNDU,9317,2799
1989,37,RUDU,27810,10062
1989,37,SCAU,24717,11697
1989,38,AGWT,911,1041
1989,38,AMCO,750,522
1989,38,AMWI,538,405
1989,38,BUFF,604,690
1989,38,BWTE,11492,6709
1989,38,GADW,1755,819
1989,38,MALL,14741,3962
1989,38,NOPI,1865,1110
1989,38,NSHO,1426,470
1989,38,POND,38177,8822
1989,38,RNDU,351,400
1989,38,RUDU,769,584
1989,38,SCAU,394,299
1989,39,AGWT,10905,4540
1989,39,AMCO,6759,2814
1989,39,AMWI,7209,3999
1989,39,BUFF,3110,1474
1989,39,BWTE,61543,19107
1989,39,CAGO,597,597
1989,39,CANV,11423,4349
1989,39,GADW,16383,7332
1989,39,GOLD,526,498
1989,39,MALL,64308,13164
1989,39,MERG,342,329
1989,39,NOPI,12007,5683
1989,39,NSHO,28145,15136
1989,39,POND,63452,10449
1989,39,REDH,12340,2996
1989,39,RNDU,4158,1466
1989,39,RUDU,17017,14646
1989,39,SCAU,33683,11742
1989,40,AGWT,7306,2388
1989,40,AMCO,5535,3174
1989,40,AMWI,6565,1575
1989,40,BUFF,9300,5382
1989,40,BWTE,43508,11265
1989,40,CAGO,2788,2788
1989,40,CANV,13002,4240
1989,40,GADW,18726,5558
1989,40,GOLD,3278,2754
1989,40,MALL,60794,9090
1989,40,MERG,851,888
1989,40,NOPI,1676,541
1989,40,NSHO,10979,3521
1989,40,POND,46800,4800
1989,40,REDH,5858,2558
1989,40,RNDU,901,703
1989,40,RUDU,2959,1238
1989,40,SCAU,23263,12238
1989,41,AGWT,9586,3378
1989,41,AMCO,42492,19217
1989,41,AMWI,36399,9562
1989,41,BUFF,376,399
1989,41,BWTE,45928,16941
1989,41,CAGO,44956,44956
1989,41,CANV,2402,1132
1989,41,GADW,98894,25397
1989,41,MALL,143173,22664
1989,41,NOPI,38926,12425
1989,41,NSHO,40492,17679
1989,41,POND,160463,13823
1989,41,REDH,6603,2734
1989,41,RNDU,3781,1561
1989,41,RUDU,5779,4825
1989,41,SCAU,38057,8417
1989,42,AGWT,7463,2618
1989,42,AMCO,23374,19072
1989,42,AMWI,22398,5344
1989,42,BUFF,1290,762
1989,42,BWTE,19968,9300
1989,42,CAGO,34324,34324
1989,42,CANV,2743,1954
1989,42,GADW,29625,9413
1989,42,GOLD,1091,1036
1989,42,MALL,139622,24035
1989,42,MERG,2124,1546
1989,42,NOPI,19097,4489
1989,42,NSHO,18065,9106
1989,42,POND,177332,15876
1989,42,REDH,435,419
1989,42,SCAU,8820,4070
1989,43,AGWT,3017,1947
1989,43,AMCO,38662,29462
1989,43,AMWI,7210,3295
1989,43,BUFF,1303,1296
1989,43,BWTE,45567,20515
1989,43,CAGO,12503,12503
1989,43,CANV,1386,1379
1989,43,GADW,55009,26776
1989,43,MALL,122750,26701
1989,43,MERG,716,713
1989,43,NOPI,19131,7667
1989,43,NSHO,10494,6403
1989,43,POND,116411,16154
1989,43,REDH,3957,3456
1989,43,RUDU,858,853
1989,43,SCAU,2609,1095
1989,44,AGWT,12653,4115
1989,44,AMCO,6005,4942
1989,44,AMWI,9191,4109
1989,44,BUFF,729,705
1989,44,BWTE,75920,23700
1989,44,CAGO,26564,26564
1989,44,CANV,517,501
1989,44,GADW,35671,10546
1989,44,MALL,131959,21523
1989,44,MERG,2401,1994
1989,44,NOPI,25056,9906
1989,44,NSHO,17134,9617
1989,44,POND,195390,24973
1989,44,REDH,1475,1429
1989,44,RNDU,3444,1731
1989,44,SCAU,7052,2520
1989,45,AGWT,5993,1681
1989,45,AMCO,106906,29632
1989,45,AMWI,7524,3248
1989,45,BUFF,494,492
1989,45,BWTE,165927,39657
1989,45,CAGO,18023,18023
1989,45,CANV,27108,8157
1989,45,GADW,143633,29342
1989,45,MALL,184764,23172
1989,45,NOPI,53994,9079
1989,45,NSHO,86457,25378
1989,45,POND,198556,17176
1989,45,REDH,73615,30124
1989,45,RNDU,5550,3035
1989,45,RUDU,34400,14310
1989,45,SCAU,23484,13461
1989,45,SWAN,171,170
1989,46,AGWT,527,532
1989,46,AMCO,100595,24286
1989,46,AMWI,817,399
1989,46,BUFF,304,307
1989,46,BWTE,123656,34522
1989,46,CAGO,4375,4375
1989,46,CANV,10699,2970
1989,46,GADW,96817,22257
1989,46,MALL,87596,12025
1989,46,NOPI,35133,6876
1989,46,NSHO,60623,14231
1989,46,POND,117511,16518
1989,46,REDH,47737,20879
1989,46,RNDU,5389,1936
1989,46,RUDU,20012,11071
1989,46,SCAU,12701,7334
1989,47,AMCO,621,621
1989,47,BWTE,3313,2521
1989,47,GADW,848,821
1989,47,MALL,8864,4068
1989,47,NOPI,706,683
1989,47,NSHO,1092,1057
1989,47,POND,15492,4139
1989,47,REDH,8125,7901
1989,48,AGWT,6235,2626
1989,48,AMCO,259872,75733
1989,48,AMWI,6446,2775
1989,48,BUFF,2701,1439
1989,48,BWTE,572156,127404
1989,48,CAGO,29142,29142
1989,48,CANV,4788,4014
1989,48,GADW,129792,49139
1989,48,MALL,226046,30357
1989,48,MERG,494,499
1989,48,NOPI,110822,24072
1989,48,NSHO,146120,30839
1989,48,POND,222019,39679
1989,48,REDH,48101,24573
1989,48,RNDU,13295,8835
1989,48,RUDU,22427,13633
1989,48,SCAU,53971,33201
1989,49,AGWT,5546,1963
1989,49,AMCO,18850,12866
1989,49,AMWI,5973,4161
1989,49,BUFF,1601,661
1989,49,BWTE,212076,67158
1989,49,CAGO,9729,9729
1989,49,GADW,12188,4238
1989,49,MALL,113982,26893
1989,49,MERG,586,515
1989,49,NOPI,12410,5114
1989,49,NSHO,22099,9576
1989,49,POND,86733,17928
1989,49,REDH,5508,3830
1989,49,RNDU,946,572
1989,49,RUDU,21580,17570
1989,49,SCAU,19419,10867
1989,50,ABDU,15518,10403
1989,50,AGWT,50398,15821
1989,50,AMWI,44825,20147
1989,50,BUFF,15436,4752
1989,50,BWTE,29966,16422
1989,50,CAGO,67543,67543
1989,50,GADW,3529,2326
1989,50,GOLD,136266,45844
1989,50,MALL,421423,79497
1989,50,MERG,138094,49049
1989,50,NSHO,2030,2032
1989,50,RNDU,64444,16462
1989,50,SCAU,144813,31668
1989,75,AGWT,29312,11425
1989,75,AMCO,14863,8335
1989,75,AMWI,22328,5706
1989,75,BUFF,46168,15549
1989,75,BWTE,86504,29215
1989,75,CAGO,4830,4830
1989,75,CANV,16851,8043
1989,75,GADW,27037,15280
1989,75,GOLD,21420,7769
1989,75,MALL,139893,47581
1989,75,MERG,6635,3782
1989,75,NOPI,20589,10128
1989,75,NSHO,33572,13398
1989,75,POND,160406,31102
1989,75,REDH,16407,6518
1989,75,RNDU,15277,6764
1989,75,RUDU,37706,12965
1989,75,SCAU,87172,34240
1989,75,SWAN,233,233
1989,76,AGWT,21256,7753
1989,76,AMCO,11545,8895
1989,76,AMWI,39700,13789
1989,76,BUFF,40827,9347
1989,76,BWTE,74751,39809
1989,76,CAGO,7659,7659
1989,76,CANV,12061,6914
1989,76,GADW,32253,14509
1989,76,GOLD,7076,4216
1989,76,MALL,240331,83285
1989,76,NOPI,14574,6537
1989,76,NSHO,53820,37121
1989,76,POND,251462,16039
1989,76,REDH,5331,4245
1989,76,RNDU,9462,4261
1989,76,RUDU,27032,11754
1989,76,SCAU,40816,13647
1989,77,AGWT,380358,101046
1989,77,AMCO,42224,19134
1989,77,AMWI,121166,31518
1989,77,BUFF,135188,33348
1989,77,BWTE,51650,17257
1989,77,CAGO,35002,35002
1989,77,CANV,1366,1317
1989,77,GADW,11222,6286
1989,77,GOLD,9518,8293
1989,77,MALL,226128,58429
1989,77,MERG,27458,16143
1989,77,NOPI,21041,9885
1989,77,NSHO,66255,18659
1989,77,REDH,2460,1487
1989,77,RNDU,77376,33379
1989,77,RUDU,17228,8675
1989,77,SCAU,296467,101222
1989,77,SWAN,1055,1055
1990,1,AGWT,977,830
1990,1,AMWI,1206,1182
1990,1,CAGO,2224,2224
1990,1,CANV,268,262
1990,1,GOLD,793,432
1990,1,MALL,8649,5495
1990,1,MERG,280,179
1990,1,NOPI,3873,1783
1990,1,NSHO,4426,3001
1990,1,RNDU,885,620
1990,1,RUDU,653,715
1990,1,SCAU,2304,550
1990,1,SWAN,110,108
1990,2,AGWT,22651,7459
1990,2,AMWI,37001,19396
1990,2,BUFF,5578,1883
1990,2,CAGO,2166,2166
1990,2,GOLD,1623,1541
1990,2,MALL,21980,9329
1990,2,MERG,382,363
1990,2,NOPI,3961,2571
1990,2,NSHO,2012,907
1990,2,RNDU,1509,872
1990,2,SCAU,26634,5657
1990,2,SWAN,5325,1421
1990,3,AGWT,50067,15156
1990,3,AMWI,75181,23330
1990,3,BUFF,12837,5178
1990,3,CAGO,7935,7935
1990,3,CANV,22797,12091
1990,3,GOLD,7113,3111
1990,3,MALL,72268,18149
1990,3,MERG,897,497
1990,3,NOPI,57940,14691
1990,3,NSHO,50786,15746
1990,3,RNDU,12192,5342
1990,3,SCAU,70054,24862
1990,3,SWAN,7468,2369
1990,4,AGWT,95935,23442
1990,4,AMWI,146030,27195
1990,4,BUFF,8534,2946
1990,4,CAGO,21053,21053
1990,4,CANV,82439,34534
1990,4,GOLD,2921,2077
1990,4,MALL,70926,16353
1990,4,MERG,688,502
1990,4,NOPI,170435,41229
1990,4,NSHO,107722,24256
1990,4,RNDU,9236,4214
1990,4,SCAU,281251,74355
1990,5,AGWT,30202,9737
1990,5,AMWI,31627,5263
1990,5,BUFF,287,277
1990,5,CAGO,5802,5802
1990,5,CANV,11656,4715
1990,5,GOLD,6408,4302
1990,5,MALL,18227,7414
1990,5,MERG,197,190
1990,5,NOPI,51693,7170
1990,5,NSHO,23057,5062
1990,5,RNDU,311,299
1990,5,SCAU,21249,9439
1990,5,SWAN,927,276
1990,6,AGWT,10926,3829
1990,6,AMWI,27719,5563
1990,6,BUFF,2859,1062
1990,6,CAGO,1480,1480
1990,6,CANV,2743,1837
1990,6,GOLD,2587,2471
1990,6,MALL,16851,2822
1990,6,NOPI,31320,5941
1990,6,NSHO,13059,2662
1990,6,REDH,319,189
1990,6,RNDU,5775,2361
1990,6,SCAU,18386,3349
1990,6,SWAN,1025,567
1990,7,AGWT,2843,1047
1990,7,AMWI,2631,704
1990,7,BUFF,74,79
1990,7,CAGO,17386,17386
1990,7,CANV,1557,1452
1990,7,GADW,121,128
1990,7,MALL,8292,1965
1990,7,MERG,229,190
1990,7,NOPI,2314,1094
1990,7,NSHO,1073,481
1990,7,REDH,62,59
1990,7,RNDU,1449,423
1990,7,SCAU,8523,4394
1990,7,SWAN,760,206
1990,8,AGWT,44967,12533
1990,8,AMWI,14489,4040
1990,8,BUFF,800,806
1990,8,CAGO,6215,6215
1990,8,GADW,2613,1784
1990,8,GOLD,3104,1907
1990,8,MALL,31915,6990
1990,8,MERG,3700,2029
1990,8,NOPI,50766,13386
1990,8,NSHO,8587,3160
1990,8,SCAU,50733,20430
1990,8,SWAN,14204,2870
1990,9,AGWT,161602,40189
1990,9,AMWI,70845,11176
1990,9,BUFF,380,383
1990,9,CAGO,144481,144481
1990,9,CANV,2489,1224
1990,9,GADW,1863,1267
1990,9,GOLD,11066,5948
1990,9,MALL,86108,21296
1990,9,MERG,2085,1484
1990,9,NOPI,363010,70611
1990,9,NSHO,89485,24058
1990,9,RNDU,1235,909
1990,9,SCAU,154670,36344
1990,9,SWAN,200523,127541
1990,10,AGWT,11492,4888
1990,10,AMWI,9698,8970
1990,10,CAGO,10325,10325
1990,10,CANV,669,806
1990,10,MALL,4409,3959
1990,10,NOPI,128822,66127
1990,10,NSHO,8440,5227
1990,10,SCAU,26206,14037
1990,10,SWAN,9212,5589
1990,11,AGWT,22356,5373
1990,11,AMWI,67177,19591
1990,11,BUFF,414,405
1990,11,CAGO,28004,28004
1990,11,CANV,23049,20128
1990,11,MALL,17422,6376
1990,11,MERG,568,405
1990,11,NOPI,192925,117489
1990,11,NSHO,35575,11823
1990,11,REDH,693,677
1990,11,RNDU,449,439
1990,11,SCAU,45201,10075
1990,11,SWAN,25858,17799
1990,12,AGWT,19745,7436
1990,12,AMWI,52709,14802
1990,12,CAGO,316,316
1990,12,CANV,45391,18387
1990,12,GOLD,11641,5516
1990,12,MALL,9886,5542
1990,12,MERG,1115,891
1990,12,NOPI,45903,22953
1990,12,NSHO,17765,6178
1990,12,REDH,2551,2408
1990,12,RNDU,1982,640
1990,12,SCAU,98179,30369
1990,12,SWAN,1806,734
1990,13,AGWT,15054,6819
1990,13,AMWI,29816,8089
1990,13,BUFF,1213,1213
1990,13,CAGO,758,758
1990,13,CANV,19188,16560
1990,13,GADW,832,832
1990,13,GOLD,1977,1224
1990,13,MALL,16885,8982
1990,13,MERG,698,698
1990,13,NOPI,28109,13672
1990,13,NSHO,6699,1980
1990,13,REDH,2130,830
1990,13,RNDU,1655,1072
1990,13,SCAU,49064,16173
1990,13,SWAN,3427,1422
1990,14,AGWT,20457,5768
1990,14,AMWI,108045,29966
1990,14,BUFF,8654,4088
1990,14,CAGO,15026,15026
1990,14,CANV,1127,1118
1990,14,GOLD,4702,2600
1990,14,MALL,47590,21487
1990,14,MERG,10794,8994
1990,14,NOPI,32989,13096
1990,14,REDH,4727,2815
1990,14,RNDU,11370,5076
1990,14,RUDU,6450,3431
1990,14,SCAU,726492,145796
1990,14,SWAN,28253,20906
1990,15,AGWT,14660,4328
1990,15,AMWI,17421,10396
1990,15,BUFF,16539,5058
1990,15,CAGO,47812,47812
1990,15,MALL,15347,9160
1990,15,NOPI,2489,1871
1990,15,NSHO,6524,1789
1990,15,REDH,1452,1813
1990,15,RNDU,7521,5687
1990,15,SCAU,164015,23387
1990,16,AMWI,7605,5451
1990,16,BUFF,37901,31469
1990,16,MALL,55268,32940
1990,16,MERG,12467,4366
1990,16,SCAU,178282,78549
1990,16,SWAN,1836,1300
1990,17,AGWT,172474,62891
1990,17,AMCO,4813,3397
1990,17,AMWI,95332,49720
1990,17,BUFF,55432,12932
1990,17,CAGO,33234,33234
1990,17,CANV,3976,3879
1990,17,GADW,18624,9323
1990,17,GOLD,5531,2819
1990,17,MALL,108475,51561
1990,17,MERG,3256,2013
1990,17,NOPI,24511,10270
1990,17,NSHO,49981,23097
1990,17,REDH,2383,1478
1990,17,RNDU,40129,19422
1990,17,RUDU,15175,6696
1990,17,SCAU,294474,62085
1990,18,AGWT,13634,8076
1990,18,AMWI,32406,10514
1990,18,BUFF,13459,4538
1990,18,MALL,30926,10183
1990,18,NOPI,2314,1772
1990,18,NSHO,12136,4814
1990,18,REDH,2701,2067
1990,18,RNDU,3498,2691
1990,18,SCAU,143568,35507
1990,20,AGWT,12949,6134
1990,20,AMCO,6312,2256
1990,20,AMWI,5129,1772
1990,20,BUFF,4337,3120
1990,20,BWTE,7444,5842
1990,20,CAGO,5850,5850
1990,20,CANV,2942,691
1990,20,GADW,3758,1305
1990,20,GOLD,1488,741
1990,20,MALL,39961,14720
1990,20,MERG,4599,3287
1990,20,NOPI,9891,4734
1990,20,NSHO,7924,1845
1990,20,REDH,1763,710
1990,20,RNDU,1868,844
1990,20,RUDU,2143,1124
1990,20,SCAU,9587,2444
1990,20,SWAN,103,99
1990,21,AGWT,19970,8152
1990,21,AMCO,3031,1754
1990,21,AMWI,34327,8038
1990,21,BUFF,35620,8424
1990,21,BWTE,8851,4051
1990,21,CAGO,27608,27608
1990,21,CANV,3895,2128
1990,21,GADW,652,647
1990,21,GOLD,3870,2261
1990,21,MALL,135905,38421
1990,21,MERG,43470,18750
1990,21,RNDU,38356,14041
1990,21,RUDU,3823,3799
1990,21,SCAU,103119,20063
1990,22,AGWT,22143,6988
1990,22,AMCO,20634,9404
1990,22,AMWI,55640,11628
1990,22,BUFF,32871,9872
1990,22,BWTE,67790,25124
1990,22,CAGO,11452,11452
1990,22,CANV,13259,8977
1990,22,GADW,5175,2136
1990,22,GOLD,12296,5458
1990,22,MALL,176548,34727
1990,22,MERG,28383,13508
1990,22,NOPI,7135,3845
1990,22,NSHO,5952,3986
1990,22,REDH,1514,943
1990,22,RNDU,37072,9412
1990,22,RUDU,20963,20455
1990,22,SCAU,114112,24244
1990,23,AGWT,44074,11199
1990,23,AMWI,54350,13159
1990,23,BUFF,72188,20239
1990,23,BWTE,18686,10564
1990,23,CAGO,22561,22561
1990,23,CANV,3524,1703
1990,23,GADW,2751,2694
1990,23,GOLD,14707,8749
1990,23,MALL,197921,53017
1990,23,MERG,54252,17303
1990,23,NSHO,18984,13662
1990,23,RNDU,75723,29691
1990,23,SCAU,175137,58724
1990,24,AGWT,84461,26167
1990,24,AMCO,9560,5425
1990,24,AMWI,110205,25701
1990,24,BUFF,33705,8879
1990,24,BWTE,75031,37706
1990,24,CAGO,66012,66012
1990,24,CANV,2633,2798
1990,24,GOLD,26245,15627
1990,24,MALL,343548,85661
1990,24,MERG,46996,17305
1990,24,NOPI,3606,1776
1990,24,NSHO,8273,4432
1990,24,REDH,4208,2890
1990,24,RNDU,127139,27507
1990,24,RUDU,4019,3824
1990,24,SCAU,117451,31935
1990,25,AGWT,4434,1530
1990,25,AMCO,28513,9643
1990,25,AMWI,26615,11925
1990,25,BUFF,5413,2105
1990,25,BWTE,74461,25830
1990,25,CAGO,10311,10311
1990,25,CANV,16913,4976
1990,25,GADW,9548,3136
1990,25,GOLD,6722,2746
1990,25,MALL,70125,20843
1990,25,MERG,13577,5855
1990,25,NOPI,2172,1501
1990,25,NSHO,17896,6671
1990,25,REDH,10862,4883
1990,25,RNDU,19275,7899
1990,25,RUDU,3804,1591
1990,25,SCAU,38347,16996
1990,26,AGWT,79626,30209
1990,26,AMCO,325457,98022
1990,26,AMWI,93322,33153
1990,26,BUFF,36522,12004
1990,26,BWTE,440378,88059
1990,26,CAGO,67820,67820
1990,26,CANV,61700,20037
1990,26,GADW,253247,81628
1990,26,GOLD,17793,8729
1990,26,MALL,468489,46235
1990,26,MERG,4492,3145
1990,26,NOPI,103136,35947
1990,26,NSHO,209224,48877
1990,26,POND,467916,66911
1990,26,REDH,145229,34810
1990,26,RNDU,6904,3769
1990,26,RUDU,129916,41956
1990,26,SCAU,226845,69050
1990,26,SWAN,203,197
1990,27,AGWT,24692,8457
1990,27,AMCO,37132,27183
1990,27,AMWI,11576,4638
1990,27,BWTE,33958,6733
1990,27,CAGO,12159,12159
1990,27,CANV,11729,7432
1990,27,GADW,68956,29340
1990,27,MALL,92011,12582
1990,27,NOPI,70074,18589
1990,27,NSHO,47464,25386
1990,27,POND,116410,33327
1990,27,REDH,11195,6637
1990,27,RNDU,2774,532
1990,27,SCAU,27479,8199
1990,28,AGWT,11846,5635
1990,28,AMCO,88319,64949
1990,28,AMWI,11905,4708
1990,28,BWTE,21839,9426
1990,28,CAGO,12411,12411
1990,28,CANV,2595,653
1990,28,GADW,47007,14158
1990,28,MALL,101069,11450
1990,28,NOPI,65221,17561
1990,28,NSHO,28494,9513
1990,28,POND,66153,6822
1990,28,REDH,3535,2286
1990,28,RNDU,1952,1506
1990,28,SCAU,33980,14885
1990,29,AGWT,16360,9319
1990,29,AMCO,34801,23419
1990,29,AMWI,6434,3926
1990,29,BWTE,24993,7963
1990,29,CAGO,21405,21405
1990,29,CANV,2104,880
1990,29,GADW,45209,20245
1990,29,GOLD,1510,912
1990,29,MALL,117108,34286
1990,29,MERG,490,485
1990,29,NOPI,79303,32596
